meta.config,problem.n,problem.nb,meta.cycle,distr.procs,distr.hosts,stc.code,stc.mpi,stc.mpic,result.time
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.596
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,12.084
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,12.53
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.17
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.97
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.291
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.95
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,12.021
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,17.472
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,9.307
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.157
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.806
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,10.217
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.545
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.176
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.87
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.472
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,16.249
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,10.263
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.276
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,15.765
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.445
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,13.41
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,16.848
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.774
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,14.174
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,17.3
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.33
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,11.947
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.143
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,11.404
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,18.287
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.394
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.482
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,19.763
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,14.059
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,17.153
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.463
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.117
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,16.271
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.318
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,13.805
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,17.303
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,11.986
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,19.111
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,15.114
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,8.789
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.609
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.813
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.23
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,9.717
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.932
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,8.879
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.623
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,14.176
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.057
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,14.165
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.342
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.19
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.673
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.803
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.739
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.697
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.932
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,14.372
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.371
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.881
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.804
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,17.545
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.735
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.13
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.226
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.173
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.997
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.101
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.624
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.306
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.996
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.805
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.207
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.498
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.163
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.288
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.179
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,16.902
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.625
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.666
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.978
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.06
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.498
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.396
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,12.884
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.052
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,12.74
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,17.843
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.048
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.947
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.236
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.461
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.167
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.405
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.222
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,18.939
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.761
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,20.437
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.69
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,12.065
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,13.368
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.385
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.398
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.042
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.914
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,17.161
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.745
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.085
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.551
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.135
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,12.272
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.759
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,20.528
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.305
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.965
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.957
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.96
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.953
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.171
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,12.156
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.208
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.072
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.232
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.957
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.895
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.903
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,21.593
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.089
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,21.291
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,20.385
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.864
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.307
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.09
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,20.951
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.805
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.996
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.458
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,18.55
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,21.015
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.866
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.923
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,11.756
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,10.19
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,14.68
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.455
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,13.555
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.009
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,11.885
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,10.274
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,13.287
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.218
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.015
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,17.054
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.352
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,10.884
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,14.47
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,10.321
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.655
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.278
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,13.495
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,18.337
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.089
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.082
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,19.331
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,12.93
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,18.438
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.668
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,17.362
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,15.17
sw2,536870910,33554430,2.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,9.425
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,17.13
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,19.094
sw2,536870910,16777220,2.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,13.406
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,18.168
sw2,536870910,8388610,2.0,64,4,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,13.963
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.053
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.799
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.914
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.922
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.255
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.769
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.157
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.654
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.673
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.878
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.607
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.724
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.52
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.775
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.38
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.899
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.358
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.929
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.755
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.067
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.606
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.511
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,20.196
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.295
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.503
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.229
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,18.308
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.699
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.73
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.678
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.495
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.408
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,22.478
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.181
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,20.394
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.938
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,21.296
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.563
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,20.321
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.818
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,20.467
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.672
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,20.894
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.321
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,20.597
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,22.568
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.467
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,20.929
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.76
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,19.048
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,20.286
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.377
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,22.126
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,23.155
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.247
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,24.312
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,23.813
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,19.932
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,21.238
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.705
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,17.601
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,22.695
sw2,1073741820,67108860,2.0,16,1,4.092629929257031e+19,50356308.99999993,2.9999999999999996,18.274
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,23.816
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,24.524
sw2,1073741820,33554430,2.0,32,2,4.092629929257031e+19,50356308.99999993,2.9999999999999996,21.583
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,24.852
sw2,1073741820,16777220,2.0,64,4,4.092629929257031e+19,50356308.99999993,2.9999999999999996,21.376
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,6.291
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.454
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,13.55925
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.2305
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,13.5855
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,20.77875
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,6.38025
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.5365
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,12.65775
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.13675
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,11.50575
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,30.26775
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.2905
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,12.8325
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,26.8815
